Timestamp,Source Port,Destination Port,Packet Length,Anomaly Scores,Hour,DayOfWeek,Month,Packet_Length_Log,Severity Level_encoded,Packet_Size_Category_encoded,TimeOfDay_encoded,Protocol_TCP,Protocol_UDP,Packet Type_Data,Traffic Type_FTP,Traffic Type_HTTP,Attack Type_Intrusion,Attack Type_Malware,Attack Signature_Known Pattern B,Action Taken_Ignored,Action Taken_Logged,Network Segment_Segment B,Network Segment_Segment C,Log Source_Server,Source_IP_Type_Public,Dest_IP_Type_Public,Source_Port_Category_Registered,Dest_Port_Category_Registered
2020-09-09 19:03:00,36384.0,20056.0,933.0,17.61,19,2,9,6.839476438228843,0,0,1,True,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,True
2020-11-20 04:44:24,57245.0,61701.0,531.0,2.12,4,4,11,6.2766434893416445,2,0,3,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False
2023-04-15 20:12:05,13070.0,7080.0,1292.0,86.68,20,5,4,7.164720378771857,1,0,1,True,False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True
2023-07-22 17:39:56,17947.0,32655.0,410.0,76.23,17,5,7,6.018593214496234,1,1,0,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True
2023-06-28 18:37:02,54848.0,58898.0,144.0,33.27,18,2,6,4.976733742420574,0,1,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False
2022-09-23 13:36:36,39123.0,26759.0,107.0,96.39,13,4,9,4.68213122712422,1,1,0,False,True,True,True,False,True,False,True,False,False,True,False,False,True,True,True,True
2023-08-11 04:56:45,6177.0,59360.0,174.0,93.59,4,4,8,5.1647859739235145,2,1,3,False,True,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False
2020-01-28 21:44:04,12839.0,35559.0,349.0,13.11,21,1,1,5.857933154483459,0,1,1,True,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True
2023-01-12 05:40:36,61311.0,15157.0,1475.0,81.66,5,3,1,7.297091005160418,0,0,3,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True
2020-07-04 10:19:19,50746.0,15851.0,155.0,64.6,10,5,7,5.049856007249537,2,1,2,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True
2023-03-19 10:35:00,54444.0,13887.0,1286.0,2.5,10,6,3,7.160069207596127,2,0,2,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True
2020-09-27 17:34:05,5676.0,16084.0,1205.0,38.28,17,6,9,7.095064377287131,1,0,0,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True
2022-04-15 16:53:11,54600.0,64147.0,515.0,94.36,16,4,4,6.246106765481563,1,0,0,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False
2020-04-20 22:30:06,8748.0,30715.0,762.0,52.48,22,0,4,6.637258031284457,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True
2022-04-03 00:41:03,32144.0,42477.0,72.0,70.31,0,6,4,4.290459441148391,1,1,4,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True
2021-04-28 17:52:42,20071.0,17254.0,336.0,36.95,17,2,4,5.820082930352362,2,1,0,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,True
2021-05-07 13:02:52,30777.0,17744.0,1490.0,55.88,13,4,5,7.307202314764738,0,0,0,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True
2022-12-25 11:08:32,35780.0,19002.0,1411.0,51.7,11,6,12,7.252762418053187,0,0,2,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,True
2020-12-20 19:15:22,20269.0,57437.0,72.0,84.52,19,6,12,4.290459441148391,0,1,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False
2022-06-14 02:39:34,24100.0,25718.0,509.0,96.94,2,1,6,6.234410725718371,2,1,3,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True
2021-08-21 03:27:11,19755.0,38003.0,1017.0,52.0,3,5,8,6.925595197110468,2,0,3,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True
2020-10-06 12:20:04,55732.0,44171.0,504.0,42.3,12,1,10,6.22455842927536,0,1,2,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True
2020-10-04 09:33:04,15952.0,11647.0,334.0,41.29,9,6,10,5.814130531825066,0,1,2,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,True
2021-04-15 18:14:56,11464.0,25690.0,790.0,96.83,18,3,4,6.673297967767654,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True
2021-01-27 18:34:36,60877.0,26029.0,1020.0,39.58,18,2,1,6.928537818164665,1,0,0,False,True,False,False,True,True,False,True,False,False,False,False,True,True,True,False,True
2021-12-14 08:10:41,27724.0,20091.0,242.0,50.75,8,1,12,5.493061443340548,2,1,2,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True
2023-07-05 18:12:08,44857.0,48500.0,1328.0,42.41,18,2,7,7.192182058713246,2,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True
2020-04-02 08:54:42,64760.0,40892.0,522.0,10.31,8,3,4,6.259581464064923,1,0,2,False,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True
2020-10-02 09:18:06,19621.0,58212.0,900.0,81.21,9,4,10,6.803505257608338,0,0,2,False,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,False
2023-06-07 08:12:14,53587.0,25161.0,1238.0,93.22,8,2,6,7.122059881629142,0,0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True
2021-12-03 00:21:52,29820.0,14107.0,787.0,56.05,0,4,12,6.669498089857879,1,0,4,False,True,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True
2023-03-25 06:52:56,25896.0,53595.0,881.0,20.04,6,5,3,6.782192056006791,2,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False
2020-05-18 10:22:58,34396.0,22639.0,998.0,21.62,10,0,5,6.906754778648554,1,0,2,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,True
2020-04-15 04:00:18,36040.0,13286.0,1473.0,96.9,4,2,4,7.295735072749282,2,0,3,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True
2021-12-10 02:31:19,10953.0,63186.0,880.0,97.53,2,4,12,6.78105762593618,2,0,3,True,False,True,True,False,False,True,False,True,False,False,True,True,True,True,True,False
2021-09-09 21:53:16,50164.0,60710.0,1381.0,47.43,21,3,9,7.231287004327616,1,0,1,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False
2022-12-19 14:36:19,3727.0,63226.0,343.0,45.17,14,0,12,5.840641657373398,2,1,0,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False
2020-09-05 15:26:57,56350.0,45057.0,1043.0,27.55,15,5,9,6.950814768442584,0,0,0,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True
2022-06-27 22:39:31,5020.0,38764.0,1452.0,22.73,22,0,6,7.2813856635702825,1,0,1,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True
2023-06-23 12:49:31,14992.0,50957.0,321.0,30.34,12,4,6,5.7745515455444085,1,1,2,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False
2020-06-16 08:16:21,60940.0,58488.0,447.0,77.0,8,1,6,6.104793232414985,0,1,2,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False
2023-09-07 20:06:36,19296.0,50201.0,784.0,65.13,20,3,9,6.665683717782408,1,0,1,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
2022-01-15 15:35:08,28318.0,28447.0,634.0,32.58,15,5,1,6.453624998892692,0,0,0,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True
2020-06-18 21:22:52,20882.0,56073.0,1191.0,16.8,21,3,6,7.083387847625295,1,0,1,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False
2023-09-17 11:26:02,5435.0,35038.0,624.0,94.03,11,6,9,6.437751649736401,1,0,2,True,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True
2022-04-20 14:29:24,65279.0,56669.0,930.0,49.32,14,2,4,6.836259277277067,2,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
2021-12-03 00:28:29,34968.0,60303.0,1251.0,90.65,0,4,12,7.132497551660044,0,0,4,True,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False
2022-08-20 22:03:54,39877.0,51858.0,517.0,23.86,22,5,8,6.249975242259483,0,0,1,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,True,False
2023-03-26 21:43:38,26623.0,38962.0,948.0,65.05,21,6,3,6.855408798609928,1,0,1,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True
2020-10-08 23:55:53,4957.0,19403.0,962.0,24.7,23,3,10,6.870053411798126,0,0,1,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True
2020-06-24 06:42:15,33628.0,13871.0,878.0,14.95,6,2,6,6.778784897685177,0,0,3,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True
2022-06-09 22:54:46,54547.0,42922.0,518.0,8.17,22,3,6,6.251903883165888,1,0,1,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True
2020-06-03 05:15:42,1204.0,16094.0,867.0,2.56,5,2,6,6.7661917146603505,2,0,3,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,True
2022-08-23 20:34:07,38670.0,27384.0,589.0,13.27,20,1,8,6.380122536899765,0,0,1,False,True,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True
2022-12-09 07:32:41,41682.0,62903.0,483.0,48.33,7,4,12,6.182084906716632,1,1,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False
2021-12-10 20:40:46,57218.0,50365.0,1480.0,90.21,20,4,12,7.300472814267799,2,0,1,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False
2023-01-17 06:45:25,38651.0,55506.0,479.0,69.86,6,1,1,6.173786103901937,1,1,3,False,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,False
2023-04-17 18:59:59,4879.0,26757.0,324.0,55.96,18,0,4,5.783825182329737,1,1,0,False,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True
2022-07-01 14:53:02,1950.0,49344.0,979.0,40.77,14,4,7,6.887552571664617,2,0,0,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,True,False
2020-06-07 06:51:58,34940.0,11967.0,561.0,4.42,6,6,6,6.331501849893691,2,0,3,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True
2020-08-30 12:51:54,31150.0,48815.0,534.0,81.97,12,6,8,6.282266746896006,1,0,2,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,True,True
2021-01-31 02:29:34,17429.0,50155.0,96.0,98.23,2,6,1,4.574710978503383,1,1,3,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False
2021-12-09 22:30:37,15707.0,40957.0,1485.0,73.11,22,3,12,7.303843225277705,2,0,1,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True
2022-06-17 18:39:31,28487.0,44405.0,167.0,7.47,18,4,6,5.123963979403259,1,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True
2023-09-23 06:18:03,65286.0,60327.0,899.0,27.1,6,5,9,6.802394763324311,0,0,3,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False
2022-08-19 10:09:32,2706.0,60041.0,543.0,1.99,10,4,8,6.298949246855942,2,0,2,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False
2021-12-13 15:23:22,10110.0,64379.0,937.0,87.5,15,0,12,6.843749949006225,1,0,0,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False
2023-07-03 14:21:06,35401.0,3821.0,822.0,69.61,14,0,7,6.71295620067707,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True
2021-03-22 23:22:49,23463.0,21715.0,579.0,98.24,23,0,3,6.363028103540465,0,0,1,False,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True
2020-12-18 06:30:13,47013.0,46341.0,1135.0,78.3,6,4,12,7.035268599281097,1,0,3,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True
2020-04-06 23:19:05,15172.0,20230.0,1221.0,7.99,23,0,4,7.108244139731541,0,0,1,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True,True,True
2022-03-24 21:11:42,55096.0,34334.0,237.0,39.33,21,3,3,5.472270673671475,2,1,1,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,True
2021-09-14 09:19:42,33091.0,58178.0,1287.0,93.5,9,1,9,7.160845906664299,1,0,2,False,False,True,True,False,False,True,True,False,True,False,True,False,True,True,True,False
2023-09-29 21:26:21,62384.0,22095.0,267.0,70.67,21,4,9,5.5909869805108565,1,1,1,False,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True
2021-05-18 23:55:15,24345.0,50821.0,80.0,54.49,23,1,5,4.394449154672439,2,1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False
2022-02-04 20:45:28,65379.0,14929.0,445.0,8.74,20,4,2,6.100318952020064,2,1,1,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,True
2020-11-21 04:29:38,29644.0,5081.0,1327.0,25.13,4,5,11,7.191429330036379,2,0,3,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True
2023-01-05 18:24:12,3097.0,31629.0,649.0,81.09,18,3,1,6.476972362889683,1,0,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True
2020-09-27 06:23:54,10328.0,14473.0,1112.0,19.36,6,6,9,7.014814351275545,2,0,3,True,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True
2023-03-23 13:18:50,6721.0,2752.0,822.0,19.27,13,3,3,6.71295620067707,2,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True
2023-03-01 14:48:24,48936.0,22497.0,831.0,25.53,14,2,3,6.723832440821209,1,0,0,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True
2021-01-02 03:30:14,41644.0,26858.0,1463.0,74.38,3,5,1,7.288927694521257,0,0,3,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True
2023-04-02 11:23:52,57264.0,21551.0,207.0,62.19,11,6,4,5.337538079701318,2,1,2,False,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True
2022-08-25 17:23:42,37936.0,56011.0,1209.0,92.81,17,3,8,7.098375638590786,0,0,0,False,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False
2021-03-20 17:01:08,3422.0,19601.0,435.0,71.5,17,5,3,6.077642243349034,0,1,0,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True
2020-12-26 06:58:10,15883.0,5403.0,835.0,90.34,6,5,12,6.728628613084702,0,0,3,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,True
2021-11-05 20:32:57,14052.0,62005.0,913.0,35.38,20,4,11,6.81783057145415,1,0,1,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False
2023-10-10 06:46:13,30332.0,57869.0,1447.0,30.54,6,1,10,7.277938572945661,1,0,3,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False
2022-03-23 13:56:00,58431.0,28745.0,813.0,3.51,13,2,3,6.70196036600254,1,0,0,True,False,True,True,False,True,False,True,True,False,False,False,True,True,True,False,True
2020-05-03 01:12:28,44120.0,38889.0,306.0,62.6,1,6,5,5.726847747587197,0,1,3,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,True
2021-06-30 09:08:35,32686.0,50423.0,766.0,86.87,9,2,6,6.642486801367256,2,0,2,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False
2021-11-22 18:19:32,23035.0,52005.0,690.0,58.94,18,0,11,6.53813982376767,1,0,0,True,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,False
2022-07-24 04:05:28,65418.0,22535.0,968.0,91.9,4,6,7,6.876264611890766,2,0,3,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True
2023-07-12 23:25:22,40992.0,36821.0,542.0,64.95,23,2,7,6.297109319933935,1,0,1,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True
2021-09-06 16:18:05,26713.0,21561.0,1330.0,78.59,16,0,9,7.193685818395112,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True
2021-10-22 02:17:27,20918.0,5309.0,798.0,7.73,2,4,10,6.683360945766275,1,0,3,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True
2020-01-20 16:45:42,21809.0,33197.0,77.0,17.88,16,0,1,4.356708826689592,0,1,0,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True
2023-04-03 02:24:54,33721.0,22776.0,633.0,58.55,2,0,4,6.452048954437226,0,0,3,True,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True
2021-02-08 14:39:16,23318.0,19455.0,1167.0,39.27,14,0,2,7.0630481633881725,2,0,0,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True
2020-05-02 02:48:13,19254.0,63563.0,1137.0,78.93,2,5,5,7.037027614686276,1,0,3,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,True,False
2020-06-13 19:47:07,48871.0,41250.0,179.0,59.73,19,5,6,5.19295685089021,1,1,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True
2022-01-12 12:35:04,49057.0,61801.0,1070.0,85.11,12,2,1,6.976348070447749,1,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
2023-09-05 14:47:37,23351.0,49987.0,493.0,90.84,14,1,9,6.202535517187923,0,1,0,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False
2021-06-08 14:05:57,53288.0,58655.0,1438.0,75.17,14,1,6,7.271703706887368,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
2021-04-26 12:00:38,49384.0,60756.0,389.0,63.87,12,0,4,5.966146739123692,0,1,2,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False
2023-06-04 11:38:27,46550.0,46654.0,1452.0,43.07,11,6,6,7.2813856635702825,1,0,2,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True
2020-11-20 12:45:42,5512.0,60046.0,792.0,30.9,12,4,11,6.675823221634848,1,0,2,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False
2021-09-26 15:08:21,46920.0,9011.0,1109.0,10.61,15,6,9,7.01211529430638,2,0,0,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True
2022-12-01 14:16:57,40385.0,7447.0,1164.0,71.92,14,3,12,7.060476365999801,2,0,0,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,True,True
2023-08-17 02:42:13,5217.0,45968.0,372.0,48.64,2,3,8,5.921578419643816,0,1,3,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True
2021-01-27 07:26:09,30883.0,63429.0,385.0,0.02,7,2,1,5.955837369464831,0,1,2,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False
2020-02-20 21:41:24,5998.0,22670.0,427.0,25.5,21,3,2,6.059123195581797,0,1,1,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True
2020-10-26 05:04:09,28376.0,7949.0,1428.0,92.47,5,0,10,7.264730177929867,0,0,3,True,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True
2022-10-29 04:01:09,46978.0,50023.0,1075.0,63.79,4,5,10,6.98100574072173,2,0,3,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False
2021-10-01 04:37:21,55639.0,62903.0,154.0,45.34,4,4,10,5.043425116919247,1,1,3,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False
2022-03-05 11:36:44,35637.0,23121.0,1308.0,74.1,11,5,3,7.1770187659099,1,0,2,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True
2020-04-18 01:37:45,20762.0,45830.0,355.0,41.01,1,5,4,5.87493073085203,1,1,3,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True
2022-10-25 14:40:22,46946.0,23487.0,1303.0,65.52,14,1,10,7.1731917424865985,0,0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True
2021-03-04 09:54:11,56318.0,59833.0,750.0,28.39,9,3,3,6.621405651764134,1,0,2,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
2023-03-07 05:23:27,25132.0,9269.0,108.0,61.21,5,1,3,4.6913478822291435,2,1,3,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True
2022-08-28 23:00:59,46143.0,23958.0,1210.0,72.27,23,6,8,7.099201743553092,2,0,1,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,True
2021-12-29 00:04:50,53405.0,34445.0,1060.0,81.95,0,2,12,6.966967138613983,1,0,4,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True
2021-04-10 18:17:20,26706.0,16441.0,494.0,15.26,18,5,4,6.20455776256869,0,1,0,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True
2021-09-21 01:38:39,50425.0,50936.0,1047.0,14.34,1,1,9,6.954638864880987,1,0,3,True,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False
2023-02-07 17:48:50,47194.0,38787.0,866.0,96.76,17,1,2,6.7650389767805414,2,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True
2022-01-03 18:42:30,14013.0,57989.0,1390.0,50.24,18,0,1,7.237778191923443,1,0,0,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False
2021-10-13 14:56:16,26318.0,44978.0,675.0,35.13,14,2,10,6.516193076042964,1,0,0,False,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,True
2020-07-04 15:35:27,64084.0,54213.0,573.0,79.29,15,5,7,6.352629396319567,1,0,0,False,True,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False
2021-10-31 17:43:56,9728.0,19907.0,857.0,64.97,17,6,10,6.754604099487962,1,0,0,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True
2022-01-07 04:05:45,26297.0,21406.0,1161.0,53.5,4,4,1,7.057897937411856,1,0,3,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True
2020-10-08 17:27:38,56030.0,46728.0,404.0,18.25,17,3,10,6.003887067106539,2,1,0,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False,True
2023-03-05 20:22:13,54143.0,31541.0,1344.0,5.34,20,6,3,7.20414929203594,0,0,1,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True
2021-10-23 08:28:54,32693.0,4467.0,734.0,32.23,8,5,10,6.5998704992128365,2,0,2,False,True,True,False,True,False,True,False,False,True,False,False,False,True,True,True,True
2020-08-11 02:15:39,31684.0,34543.0,564.0,78.47,2,1,8,6.336825731146441,1,0,3,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True
2022-07-08 22:50:14,40808.0,7577.0,482.0,90.63,22,4,7,6.180016653652572,1,1,1,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True
2020-04-24 20:54:40,46571.0,49658.0,432.0,22.19,20,4,4,6.07073772800249,1,1,1,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False
2022-01-19 19:20:50,20916.0,46584.0,931.0,1.03,19,2,1,6.837332814685591,1,0,1,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True
2022-08-02 14:26:23,60904.0,5934.0,202.0,15.21,14,1,8,5.313205979041787,1,1,0,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True
2020-06-26 12:30:16,18579.0,47615.0,199.0,83.33,12,4,6,5.298317366548036,0,1,2,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True
2020-09-29 01:21:40,39868.0,25724.0,1089.0,85.82,1,1,9,6.993932975223189,2,0,3,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True
2022-01-23 22:46:54,58949.0,54564.0,1227.0,6.2,22,6,1,7.113142108707088,1,0,1,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False
2020-07-18 11:51:50,16201.0,22825.0,987.0,49.1,11,5,7,6.895682697747868,2,0,2,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True
2020-10-03 11:05:36,34434.0,51317.0,513.0,63.04,11,5,10,6.2422232654551655,0,0,2,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,True,False
2022-06-17 08:47:23,1991.0,24963.0,269.0,21.57,8,4,6,5.598421958998375,0,1,2,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True
2023-04-09 20:47:01,14047.0,63323.0,662.0,92.68,20,6,4,6.4967749901858625,0,0,1,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False
2020-02-25 08:39:29,12876.0,43011.0,886.0,27.15,8,1,2,6.787844982309579,2,0,2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True
2020-05-11 20:13:48,39649.0,5016.0,1158.0,59.01,20,0,5,7.055312843339752,0,0,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True
2023-07-17 17:39:48,14999.0,58684.0,1186.0,70.47,17,0,7,7.079184394609668,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False
2022-07-22 23:21:56,28668.0,7696.0,423.0,32.92,23,4,7,6.049733455231958,2,1,1,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True
2023-04-25 02:52:08,52145.0,29697.0,1346.0,34.77,2,1,4,7.205635176410364,1,0,3,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True
2020-06-21 17:50:29,13492.0,28967.0,589.0,41.81,17,6,6,6.380122536899765,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True
2022-06-06 23:15:21,48192.0,50970.0,275.0,69.8,23,0,6,5.62040086571715,1,1,1,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False
2021-06-25 10:17:55,49961.0,42222.0,1170.0,4.43,10,4,6,7.065613363597717,1,0,2,True,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True
2022-06-19 18:49:30,48820.0,48054.0,1326.0,91.25,18,6,6,7.190676034332207,2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2022-11-13 10:11:15,45916.0,30498.0,399.0,76.8,10,6,11,5.991464547107982,0,1,2,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True
2023-01-01 07:51:42,15217.0,24149.0,738.0,5.61,7,6,1,6.6052979209482015,0,0,2,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True
2020-03-23 16:20:35,10252.0,63404.0,164.0,52.39,16,0,3,5.10594547390058,1,1,0,False,False,True,False,True,False,True,True,True,False,False,False,True,True,True,True,False
2020-02-17 06:48:16,42454.0,22953.0,812.0,68.75,6,0,2,6.70073110954781,2,0,3,False,True,False,False,True,True,False,True,True,False,True,False,False,True,True,True,True
2023-01-14 13:56:55,27149.0,42397.0,1016.0,30.38,13,5,1,6.92461239604856,1,0,0,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True
2021-07-06 06:22:37,21659.0,52199.0,496.0,15.48,6,1,7,6.208590026096629,2,1,3,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False
